# proj_num,size,cyl_r,cyl_h,cav_r,cav_z,el_x,el_y,el_z
1.280000000000000000e+02,9.000000000000000222e-01,2.126488085155558849e+01,4.393042565466161875e+01,1.212098208538668764e+01,-1.397176324988200591e+01,9.382154993696044665e-01,8.659898381255137778e-01,1.003805751594282425e+00
1.290000000000000000e+02,1.000000000000000000e+00,1.905576399764658291e+01,2.806999513928369794e+01,1.086178547865855393e+01,-5.193869150844356852e+00,1.180153362150114127e+00,1.273341036388252689e+00,8.899301260162519878e-01
1.300000000000000000e+02,1.000000000000000056e-01,1.697170282952613007e+01,4.218935785525840743e+01,-1.238934306555407439e+01,8.472713214645688495e+00,7.935867568206739220e-01,9.556014326017363558e-01,1.235624298549388822e+00
1.310000000000000000e+02,2.000000000000000111e-01,1.699597730873904755e+00,3.047037755903356526e+01,-1.240706343537950396e+00,-2.720294947112827266e+00,9.917632517975889517e-01,1.052890876261179720e+00,1.290312297808970055e+00
1.320000000000000000e+02,3.000000000000000444e-01,2.336212261219457886e+01,2.923186902576617285e+01,-1.705434950690204232e+01,1.039779261312217606e+01,7.813290598651038144e-01,1.132159511502854876e+00,1.255237015175464599e+00
1.330000000000000000e+02,4.000000000000000222e-01,9.514659994169814894e+00,4.474051332970427097e+01,-6.945701795743964624e+00,5.352190359969484668e+00,1.256785699959014790e+00,1.220116548195624873e+00,1.189690451359820988e+00
1.340000000000000000e+02,5.000000000000000000e-01,2.400335049967898371e+01,3.293332390488772887e+01,-1.752244586476565757e+01,-3.164394375653358349e+00,1.036270353225868135e+00,1.100930937725662639e+00,8.720300098242366182e-01
1.350000000000000000e+02,5.999999999999999778e-01,6.036915187862678778e+00,5.108927641904152495e+01,-4.406948087139755721e+00,1.472640947409545653e+01,1.091799856567145843e+00,9.065734988193633326e-01,1.029309560439582771e+00
1.360000000000000000e+02,7.000000000000000666e-01,2.207835838281857477e+01,4.803762080893566377e+01,-1.611720161945756047e+01,-1.763250496292514313e+01,1.189852618728613365e+00,1.184538282495924078e+00,7.306043852972534669e-01
1.370000000000000000e+02,8.000000000000000444e-01,2.184970156503023020e+01,4.706406941234581609e+01,-1.595028214247206755e+01,2.548716983975777506e+00,1.289799480949919364e+00,1.289348666373006491e+00,1.295600196078559918e+00
1.380000000000000000e+02,9.000000000000000222e-01,1.726083300454513392e+01,2.855993631571969615e+01,-1.260040809331794698e+01,-9.547641600575024201e-01,1.154443933493035424e+00,8.221725592463391408e-01,1.039786963332598013e+00
1.390000000000000000e+02,1.000000000000000000e+00,1.316980352046859792e+01,4.324689867784022113e+01,-9.613956569942075703e+00,-3.401344881573657108e+00,7.514767603119010264e-01,7.376133172141843275e-01,8.668699076589170271e-01
1.400000000000000000e+02,1.000000000000000056e-01,2.676570892392878598e+00,2.529305787409297324e+01,-2.275085258533946941e+00,6.180863286116865751e+00,1.051664765044686867e+00,1.041572151990576511e+00,1.007248429554270741e+00
1.410000000000000000e+02,2.000000000000000111e-01,1.261450591790777587e+01,3.384717836690041537e+01,-1.072233003022160958e+01,1.233298934771802813e+01,1.058989581618812181e+00,7.713501652876081360e-01,9.505235205981139579e-01
1.420000000000000000e+02,3.000000000000000444e-01,1.255037546315285901e+01,5.207191154428009838e+01,-1.066781914367992989e+01,-1.002374365482883967e+01,1.154916229812294359e+00,9.759251244367125322e-01,1.044165848180089284e+00
1.430000000000000000e+02,4.000000000000000222e-01,9.114010325046251637e+00,3.504988731647495825e+01,-7.746908776289314069e+00,-1.301773333136558541e+01,1.162076874514949232e+00,1.001263348434467737e+00,1.171713099679036585e+00
1.440000000000000000e+02,5.000000000000000000e-01,1.471109136264325734e+01,3.052279055438683741e+01,-1.250442765824676883e+01,7.344970110715423495e+00,1.029307797079700437e+00,9.839957202694858962e-01,1.105075548292454135e+00
1.450000000000000000e+02,5.999999999999999778e-01,1.437707377757890725e+01,3.121142002787910741e+01,-1.222051271094207081e+01,1.115638902705429025e+01,1.207092452197432220e+00,9.296585315456629139e-01,7.148614348235491356e-01
1.460000000000000000e+02,7.000000000000000666e-01,5.414483244399875161e+00,2.533275692779584176e+01,-4.602310757739894065e+00,1.005348234189104772e+01,7.601400624544738527e-01,1.220268724956197648e+00,8.765596984778133427e-01
1.470000000000000000e+02,8.000000000000000444e-01,1.339394701148178868e+01,4.173991139111340942e+01,-1.138485495975952055e+01,-1.342989457781644091e+01,1.230616217945170288e+00,1.161493314993154780e+00,1.127122270535993120e+00
1.480000000000000000e+02,9.000000000000000222e-01,1.381598544745359014e+01,2.586025368108387212e+01,-1.174358763033555064e+01,6.659613385887903192e+00,1.120317173690717816e+00,1.229846558391481270e+00,1.279945064154498269e+00
1.490000000000000000e+02,1.000000000000000000e+00,1.399385165578029699e+01,4.882151016736379745e+01,-1.189477390741325280e+01,1.430019942996608862e+01,1.276487517293606766e+00,7.390728811292910372e-01,7.267426665925984519e-01
1.500000000000000000e+02,1.000000000000000056e-01,1.857911624236570347e+01,3.952955902133714972e+01,-7.245855334522624425e+00,1.525666678169492485e+01,9.402691208415540070e-01,1.099522838985903972e+00,9.405277381791912195e-01
1.510000000000000000e+02,2.000000000000000111e-01,1.958533448649844289e+01,2.903207243884425282e+01,-7.638280449734392796e+00,7.506608889998098721e-01,1.121913409609398560e+00,1.269567940025885466e+00,1.116452425049788033e+00
1.520000000000000000e+02,3.000000000000000444e-01,2.459693089498446739e+01,3.309219187525639683e+01,-9.592803049043942210e+00,-2.282561206314144719e+00,1.111828138000283683e+00,8.775351858261241089e-01,8.819751528517996153e-01
1.530000000000000000e+02,4.000000000000000222e-01,2.514872552769346115e+01,2.273861348916640779e+01,-9.808002955800450451e+00,-2.341405139975831329e+00,1.159954630363694950e+00,1.113210055887208227e+00,1.124789412790712095e+00
1.540000000000000000e+02,5.000000000000000000e-01,1.448132802102858463e+01,3.918896986797307846e+01,-5.647717928201148041e+00,1.359156252056766379e+00,1.143779500707969632e+00,1.274122341463387986e+00,8.667939668772794981e-01
1.550000000000000000e+02,5.999999999999999778e-01,1.324703012938947921e+01,5.304113632498347641e+01,-5.166341750461897142e+00,-1.965953093225861537e+01,7.884400615079323327e-01,1.153772338900669547e+00,7.502748117460507071e-01
1.560000000000000000e+02,7.000000000000000666e-01,2.348111533591222155e+01,2.960034963449630396e+01,-9.157634981005767116e+00,4.779639092440246095e+00,7.181156639612269466e-01,1.223991656741142187e+00,9.666873732113619999e-01
1.570000000000000000e+02,8.000000000000000444e-01,2.346557849835490828e+01,3.114326278331618170e+01,-9.151575614358414157e+00,-8.268109780104028417e+00,1.033679907670284281e+00,8.908171785762318828e-01,1.274840306796060974e+00
1.580000000000000000e+02,9.000000000000000222e-01,5.211843773690496562e+00,5.105491029323150798e+01,-2.032619071739293570e+00,1.082649798056021950e+01,8.881543670456206740e-01,9.193234168708458443e-01,8.207600594565191976e-01
1.590000000000000000e+02,1.000000000000000000e+00,5.968220158288311872e+00,5.192528335540561102e+01,-2.327605861732441550e+00,-1.585385102503199661e+01,7.151141735743036243e-01,1.239182601044959808e+00,1.022302076769224577e+00
1.600000000000000000e+02,1.000000000000000056e-01,2.391441010798574496e+01,2.908600817241668324e+01,-1.315292555939216079e+01,-1.023646074016861007e+01,8.259162843220850814e-01,7.793834049118376628e-01,8.159417754847335669e-01
1.610000000000000000e+02,2.000000000000000111e-01,2.015586134503459093e+01,2.356491153368757807e+01,-1.108572373976902625e+01,-6.896532684300741067e+00,8.899246725748803932e-01,8.792501865111645998e-01,8.530382711899836545e-01
1.620000000000000000e+02,3.000000000000000444e-01,2.427902715146952062e+01,3.430708403144430463e+01,-1.335346493330823670e+01,-5.595409287311817081e+00,9.960441773735069226e-01,1.094226206149853997e+00,9.766301314914449527e-01
1.630000000000000000e+02,4.000000000000000222e-01,7.834376801938216062e+00,4.456921583081690130e+01,-4.308907241066019189e+00,-3.677882937105610983e-01,7.790123690886741059e-01,9.382082000665800114e-01,1.122640923640704225e+00
1.640000000000000000e+02,5.000000000000000000e-01,6.764154619654580536e+00,4.153467493222839835e+01,-3.720285040810019428e+00,9.719077569999123867e+00,1.201387622550085466e+00,9.900753989026139790e-01,1.228712950845664009e+00
1.650000000000000000e+02,5.999999999999999778e-01,1.661963206699378048e+01,4.126408759267779658e+01,-9.140797636846579977e+00,8.775725550512892825e-01,1.022767467491141336e+00,1.262597856378737227e+00,8.831132216158174009e-01
1.660000000000000000e+02,7.000000000000000666e-01,1.843142144301776852e+01,3.119418612841040073e+01,-1.013728179365977411e+01,-7.575171408185227939e+00,1.102916618059454956e+00,1.205783977840650500e+00,7.097516732064217404e-01
1.670000000000000000e+02,8.000000000000000444e-01,1.391918780715104198e+01,5.143307142944442489e+01,-7.655553293933073711e+00,-7.345756399572021422e+00,9.845108873581730480e-01,1.008860262421111820e+00,7.842637128226317422e-01
1.680000000000000000e+02,9.000000000000000222e-01,2.186682833603671128e+01,2.133156385372702601e+01,-1.202675558482019191e+01,7.791039776959902241e+00,1.100301292422294130e+00,1.278520251672869090e+00,1.018896566998784614e+00
1.690000000000000000e+02,1.000000000000000000e+00,1.948960049827359953e+01,3.238366614004243615e+01,-1.071928027405048134e+01,-3.153707495492774626e+00,1.094717280235856904e+00,9.156718906129912572e-01,1.240220470962535515e+00
1.700000000000000000e+02,1.000000000000000056e-01,1.870666757494668531e+01,3.563776621291783897e+01,-9.540400463222809435e+00,9.607667083331117297e+00,8.330944183059976194e-01,9.963671533973207373e-01,1.257771243668052819e+00
1.710000000000000000e+02,2.000000000000000111e-01,8.262941778842289864e+00,3.928478895649202229e+01,-4.214100307209568186e+00,1.510001874898176943e+01,1.053197292808884633e+00,7.273064283775548811e-01,8.187896799638768597e-01
1.720000000000000000e+02,3.000000000000000444e-01,2.252922737455110891e+01,4.485204067554910523e+01,-1.148990596102106565e+01,1.040099099524134552e+01,8.903561183499896226e-01,1.287562144021491051e+00,1.089793897141501322e+00
1.730000000000000000e+02,4.000000000000000222e-01,1.544010544308127564e+01,2.526224149049795997e+01,-7.874453775971450575e+00,1.177895949005344667e+00,9.570271078635137485e-01,1.253895412704244094e+00,7.630568165493994970e-01
1.740000000000000000e+02,5.000000000000000000e-01,9.878936597177764511e+00,2.258391985474870012e+01,-5.038257664560659599e+00,-1.632115399620997498e-01,1.130535700127515586e+00,1.142890927414633939e+00,1.243896475142752589e+00
1.750000000000000000e+02,5.999999999999999778e-01,6.471699062295325433e+00,2.484528944775230030e+01,-3.300566521770615935e+00,-6.082309765839132076e+00,9.886254688659235068e-01,8.789474792233076261e-01,1.217535549870456979e+00
1.760000000000000000e+02,7.000000000000000666e-01,2.159557930262321790e+01,4.970915589615435692e+01,-1.101374544433784131e+01,1.212420026284826768e+01,1.299012926259561773e+00,1.208384613000240915e+00,9.486739208834078507e-01
1.770000000000000000e+02,8.000000000000000444e-01,5.042334536563940262e+00,4.241976077324264338e+01,-2.571590613647609658e+00,6.401933181379182436e+00,7.254726932353134927e-01,1.008688204653728659e+00,1.028120907283804675e+00
1.780000000000000000e+02,9.000000000000000222e-01,2.223804715838974033e+01,2.801176599035379056e+01,-1.134140405077876856e+01,-3.182496582012381392e+00,9.610851919097977980e-01,1.054556035320141527e+00,1.133434911218941910e+00
1.790000000000000000e+02,1.000000000000000000e+00,2.023669919396989059e+01,2.902375930079877264e+01,-1.032071658892464505e+01,5.578250388591122544e+00,1.076988298224347274e+00,1.161873412406700723e+00,1.161351661728893037e+00
1.800000000000000000e+02,1.000000000000000056e-01,3.138413425814515101e+00,5.426538216502879663e+01,-1.035676430518789770e+00,1.731392235397163404e+01,1.052030299733940577e+00,1.052894602294702997e+00,7.205602242113376965e-01
1.810000000000000000e+02,2.000000000000000111e-01,2.303880561784875880e+01,2.345659603766942780e+01,-7.602805853890089338e+00,4.665160521026317397e+00,9.715921175234174534e-01,1.128230655400681348e+00,1.249244589311080400e+00
1.820000000000000000e+02,3.000000000000000444e-01,9.826737879721054725e+00,3.440692608279528031e+01,-3.242823500307947526e+00,-5.360130877076544564e+00,1.265837356361667609e+00,1.294391015563839620e+00,8.193353306604688191e-01
1.830000000000000000e+02,4.000000000000000222e-01,4.402997561398583670e+00,4.395744912834236118e+01,-1.452989195261532362e+00,-2.907059361906681350e+00,9.298398157382616880e-01,9.358734491340502393e-01,1.053827090795753874e+00
1.840000000000000000e+02,5.000000000000000000e-01,8.160823700895482702e+00,2.187353670725613242e+01,-2.693071821295509150e+00,-5.571235389988674847e+00,7.673345894969730852e-01,8.160007844601483429e-01,9.079646863655030931e-01
1.850000000000000000e+02,5.999999999999999778e-01,1.846950079582693149e+01,5.461809530304267923e+01,-6.094935262622886540e+00,7.115928533240560405e+00,1.207218711200657824e+00,1.166823308154819383e+00,8.845192235312271389e-01
1.860000000000000000e+02,7.000000000000000666e-01,2.480918721987868736e+01,2.001285703130102434e+01,-8.187031782559966331e+00,-3.622605231117655311e+00,9.772585177764698816e-01,1.083017737000406377e+00,7.610621599267268778e-01
1.870000000000000000e+02,8.000000000000000444e-01,2.090220283679043689e+01,3.819947464836584317e+01,-6.897726936140843534e+00,-1.472757272728827616e+00,1.179897958533082436e+00,1.276313438871598649e+00,1.179371898404907970e+00
1.880000000000000000e+02,9.000000000000000222e-01,1.262200617705749117e+01,2.233087162824429228e+01,-4.165262038428971358e+00,-4.716809146580236423e+00,7.918581381014336840e-01,8.185114641076511877e-01,1.016989076234410483e+00
1.890000000000000000e+02,1.000000000000000000e+00,1.712554783632891997e+01,4.670990805891775466e+01,-5.651430785988543093e+00,1.383294041849502953e+01,1.037239666452831610e+00,9.737335011769319149e-01,1.057710668067546322e+00
1.900000000000000000e+02,1.000000000000000056e-01,2.200044015280342791e+01,3.459268832450805320e+01,-1.826036532682684310e+01,-2.754416232514411700e+00,1.117207880883718030e+00,7.557107278407807494e-01,7.999252436372924491e-01
1.910000000000000000e+02,2.000000000000000111e-01,1.892242776547591632e+01,5.241092773199682142e+01,-1.570561504534500941e+01,1.333657796942505946e+01,1.068607779987778450e+00,8.328941072817745983e-01,7.265511827891617536e-01
1.920000000000000000e+02,3.000000000000000444e-01,1.469574266866033163e+01,4.899681716812480659e+01,-1.219746641498807449e+01,1.382451098524935418e+01,7.196655407760179646e-01,8.464942203021276201e-01,9.034567530864417995e-01
1.930000000000000000e+02,4.000000000000000222e-01,1.712741848564398595e+01,5.440242672985494465e+01,-1.421575734308450834e+01,-1.549126331073850515e+01,1.239791021996601295e+00,7.698779524971496313e-01,7.979090233084723538e-01
1.940000000000000000e+02,5.000000000000000000e-01,2.021797118110728420e+01,3.980457833965488135e+01,-1.678091608031904514e+01,-2.540056357081185823e+00,1.137084379324608818e+00,1.240405143285319145e+00,1.161922908801433341e+00
1.950000000000000000e+02,5.999999999999999778e-01,2.041729386797181434e+01,3.077559342860081415e+01,-1.694635391041660455e+01,1.096672195622335089e+01,8.765085279228108650e-01,9.123424661078713971e-01,7.022258642500112114e-01
1.960000000000000000e+02,7.000000000000000666e-01,5.437769913034103730e+00,2.722579939362101697e+01,-4.513349027818305714e+00,6.480314412243703082e+00,1.184829604193742725e+00,1.256212341271837563e+00,7.693367881601883562e-01
1.970000000000000000e+02,8.000000000000000444e-01,6.961088099809049190e+00,2.686002639982586615e+01,-5.777703122841510108e+00,-4.591355209473531929e+00,8.000449480668175850e-01,8.036180116930295991e-01,9.889320127769234414e-01
1.980000000000000000e+02,9.000000000000000222e-01,2.485093298943477436e+01,3.359166082660583896e+01,-2.062627438123086066e+01,-1.090728117131547847e+01,9.961471186877060013e-01,1.195442913134257878e+00,1.191053297309072390e+00
1.990000000000000000e+02,1.000000000000000000e+00,7.108594907273238839e+00,4.921052336899327884e+01,-5.900133773036787765e+00,-1.031560663938640943e+01,1.157155906869759443e+00,1.234458607870056124e+00,1.183674490864266460e+00
